id,username,date,tweet
1363116844815577088,ranggaayudhanto,2021-02-20,Banjir dari depok katanya guys.
1363115498184073220,faiza_adam,2021-02-20,@Andiarief__ @Raj4Purwa Banjir masih berlanjut kayaknya depok lagi hujan nih
1363114948298084359,tempodotco,2021-02-20,"Jakarta Sudah Tidak Hujan, Anies Baswedan Sebut Banjir Kini Kiriman dari Depok  https://t.co/wwbWretpce #TempoMetro"
1363114797823184897,blenderputar,2021-02-20,"@sahaL_AS @YouTube Jelas2 sejak malam sabtu bogor, depok, jaksel hujan lebat ga berhenti.. Pesti jakarta bakalan banjir kalau: Kalinya kesumbat Gorong2 kesumbat Pompa air gak maksimal Ditambah gaberner ngorok aje gak kerja..  Hujan selalu jadi bencana,  Koplak..  https://t.co/sdNqS3c2gW"
1363114751799123974,divhotography,2021-02-20,"Ga usah saling menyalahkan, kalo udah banjir gini saling bantu harusnya, mending pada bantu lo pada drpd banyak omong. Biasanya yang cuma bisa nyalahin ga ada tindakannya utk bantu korban banjir Bekasi Jakarta Tangerang Depok. Stop judgement, help each other 🤫#Ahok #Anies"
1363112821584584706,onewmous,2021-02-20,"@hitamputihabuu Ujannya surprise banget, Depok ada banjir gak?"
1363112528436289541,pengomel,2021-02-20,"@calcifersz gak ah depok bala, banyak sampah, banyak manusia silver, panas, bau got"
1363112466511585283,tandabacacoid,2021-02-20,"Tiga Rumah di Jalan Ngarai Depok Tertimbun Longsor, Kerugian Material Masih Dihitung  https://t.co/KnCNZJecD7 #depok #cimanggis #tanahlongsor #rumahrusakparah #rumahtertimbun"
1363111989413781505,milapeewie,2021-02-20,"Bekasi, Depok, banjir seharian belom loat deh pimpinan provinsinya. Itu kan wilayah Jawa Barat ya"
1363111499057623045,martinsugara10,2021-02-20,"@CNNIndonesia Maaf.... Waktu gubernur DKI bpk ahok tdk ada kata banjir limpahan bogor dan depok Yg ada mengerahkan pasukannya utk membsihkan aliran sungai,irigasi,dan selokan.. Hasilnya sederas apapun hujan tdk ada bajir dan genangan air di jln.."
1363111142982373376,fahrudinalia2,2021-02-20,"@aniesbaswedan @DKIJakarta @BangAriza @DinasSDAJakarta @dinaslhdki @humasjakfire @BinaMargaDKI @DinsosDKI1 @dinkesJKT Sudah tiga tahun Pak... Progam Air Di masukkan ke dalam tanah semoga cepat direalisasikan,  Tapi saya boleh usul pak sepertinya Jakarta butuh Kanal Raksasa  untuk mengalirkan Air dari Bogor dan Depok ke laut. Pompa pompa Raksasa juga harus di pasang di titik-titik rawan banjir."
1363110541565304833,zoelfawzie,2021-02-20,"wan tumi raja ngeles..  Banjir kepung DKI Jakarta, Anies Baswedan BERALIBI bahwa limpahan air dari Bogor dan Depok menjadi sebab banjir Jakarta.    https://t.co/3cKaL3v2nj"
1363110426045607936,mulyadirana,2021-02-20,"@Mdy_Asmara1701 Gini lho jeng, kalo banjir Depok itu salah hujan, kalau banjir Bogor itu juga salah hujan, apa lagi banjir Tangerang karena salah hujan kecuali Jakarta itu murni salah anies... Dah mirip cebong kan...😁"
1363110416281333764,kumparan,2021-02-20,"Anies mengatakan, banjir di Kemang karena limpasan air di Kali Krukut yang menerima kiriman air dari hulu di Depok. #kumparanNews  https://t.co/8lHKIsOKM1"
1363109943419703296,dyahwindu,2021-02-20,@DRIII2444 @radenrauf Jau. Depok aja banjir
1363109519618809863,monitorcoid,2021-02-20,"Terdampak Banjir, Ratusan Warga Cimanggis Depok Dievakuasi  https://t.co/BJf2ZFYr2k lewat @MonitorCoID"
1363108253757014019,prastowo_agus,2021-02-20,"@CNNIndonesia Bayangin, sungai sekecil itu area resapan sudah jadi hotel apartemen, dulu di sebelah ramp antasari depok ada rawa, sekarang jadi apartemen entahlah"
1363107499189039106,albertsolo2,2021-02-20,"Selain DKI Jakarta, wilayah yang paling parah terdampak banjir besar Sabtu ini adalah Bekasi,baik di wilayah kota Bekasi atau di wilayah kota Depok yang merupakan kota terdekat dengan Bekasi tersebut.sejumlah ruas jalan di Bekasi dan sekitarnya masih tergenang air hingga saat ini"
1363107150399086593,kumparan,2021-02-20,"Menurut Anies, beberapa titik banjir di Jakarta disebabkan karena derasnya kiriman air dari hulu Kali Krukut, Depok. #kumparanNEWS  https://t.co/TmstJOdwCn"
1363107027002658820,albertsantoso7,2021-02-20,"Harusnya diajak musyawarah itu hujan nya, klo Bogor hujan, Depok dan Jkt gak boleh hujan, klo Jkt hujan maka Depok dan Bogor gak boleh hujan....tanggung gak banjir!!!"
1363106989891416065,elsyfebriana4,2021-02-20,@firmansinam @mboistumen @detikcom gw di dipo borrr boleh di cek aja banjir ko 😂 main aja ke kampung sawah boleh tanya sama warga sini. gubernur depok mana ni suaranya. kampung sawah langganan banjir sumpah.
1363106632599699456,aewin86,2021-02-20,"@NinjaCir3ng @aniesbaswedan Cuaca gak bisa disalahin, eeeeh banjir kiriman dari Bogor dan Depok yang dituding penyebabnya. Padahal baru saja Gunung Pangrango dijadikakan jualan langit beraih tepu-tepu."
1363106518627852295,konfrontasi_co,2021-02-20,Lebih dari 200 Jiwa di Cimanggis Depok Terdampak Banjir  https://t.co/XgHX4yuAsl
1363104798120103940,jimmykokong,2021-02-20,"@danrem @kemalarsjad Ada yg bilang gini ga? ""Ga cuma Jakarta yg banjir, jangan salahin pemimpinnya, depok, tangerang, bekasi juga banjir. Curah hujan lagi tinggi!!"" Kalo ada kasih tahu yah"
1363104635733504001,habiebbass,2021-02-20,Ternyata Ini alasan @Jokowi mau pindahin Ibukota ke kalimantan  Agar nggak kena limpahan banjir dari bogor dan depok 😁🤭  anies-sebut-limpahan-air-bogor-dan-depok-penyebab-banjir  https://t.co/P84puJMecS
1363102945051467776,kariadi,2021-02-20,Owalah nasiibbb.. 🤭😂 #banjir #jakarta #jabodetabek @ Pranic Healing Depok  https://t.co/HpjWrum9p9
1363102864336281602,beningnews,2021-02-20,Lebih dari 200 Jiwa di Cimanggis Depok Terdampak Banjir  https://t.co/xewt7MJqha #RAGAM
1363102602607566852,putramadol,2021-02-20,@palingmahir Depok sono banjir ga ngab
1363102122569465858,__rismawidiono_,2021-02-20,"Penjelasan yg luar biasa nyari aman. Pencegahannya apa nies.? 🤭  Banjir kepung DKI Jakarta, Anies Baswedan BERALIBI bahwa limpahan air dari Bogor dan Depok menjadi sebab banjir Jakarta.    https://t.co/RdT4SnmgKv"
1363101426113675273,salman20681998,2021-02-20,@CNNIndonesia Depok juga banjir
1363100719549620229,dwikere2,2021-02-20,"@musniumar Kalo gubernur dki gak ada celanya,banjir jakarta aja karena tumpahan dari bogor dan depok,jadi bukan salah anis"
1363100662448414722,farinnvntasari,2021-02-20,"Semua orang update an nya pada kebanjiran, alhamdulillah depok ku tercinta aman aman aja engga banjir brngkt kerja juga aman"
1363100491840819204,elsyfebriana4,2021-02-20,@mboistumen @detikcom kata siapa ? disini depok banjir bu 😂 hujan dari jam stengah 12 sampai stengah 6an . depok aja banjir apalagi jakarta 😂 ini fakta ya no hoax hoax
1363098665473216515,infodepok_id,2021-02-20,Tempat main air warga Depok  Aladin Water Park ❌ Taman Duta Water Park ✔️  Kemudian berita kopid pada lupa update sibuk update berita banjir 😁  #infodepok #Kotadepok #depok #banjir #liburkecilkaumkusam  https://t.co/jVYio4Fi07  https://t.co/ipN23FPffH
1363097337300541444,kumparan,2021-02-20,Banjir di Kemang membutuhkan waktu untuk surut karena debit air dari Depok masih mengalir deras. #kumparanNEWS  https://t.co/2LJq9iHjlJ
1363096832990187521,liputan6dotcom,2021-02-20,"Banjir Depok, 282 Kepala Keluarga Terdampak  https://t.co/bstiyT5J2r"
1363096801138597888,subhanologi,2021-02-20,"Banjir melanda Bekasi, Depok, Tangerang, Tangerang Selatan, Kab. Tangerang, Bogor, tapi yg dicaci maki cuma @aniesbaswedan @DKIJakarta  Ya Allah banyak amat pahalanya Pak."
1363094972145172485,muchlis_ar,2021-02-20,"Area terdampak banjir di Jakarta 20 Februari, cuma 4 km?  Faktanya banjir di berapa titik? tiap titik berapa km?   Gubernurnya lempar masalah ke Bogor dan Depok. Anak buahnya harus sigap mengecilkan masalah.."
1363094722714034182,azharamin312,2021-02-20,"Banjir Meninggi, Anies: Air Kiriman dari Bogor dan Depok Dalam Perjalanan ke Jakarta - Cakaplah - Berpikir Berbuat Bercakap  https://t.co/SdzTXBiMoO"
1363094585724063744,rustamaji,2021-02-20,Alhamdulilah tadi depok citos pp lancar. Hampir tidak ada tanda tanda abis banjir
1363093777296973826,nasgormass,2021-02-20,@Bocah_Sueb @GSuzli @maxwalden_ depok juga bang anti banjir ni
1363092097595629569,mulyadirana,2021-02-20,"@EnggalPMT @KPK_RI Banjir Depok karena hujan, banjir Tangerang karena hujan, kalau banjir jakarta karena anies.. Fix ya pak.."
1363089870168580099,kemarenkanudah,2021-02-20,Depok tangerang nyari jalan ditutup semua sama banjir
1363088877905305601,ratuverawati76,2021-02-20,Jangan nyalahin bogor sama depok... coba tanya sama diri sendiri udah kerja apa aja buat mencegah banjir Jakarta... @aniesbaswedan
1363088090613616642,thoni_mas,2021-02-20,"@adearmando1 Depok,Bekasi juga banjir ndo..."
1363088045122068480,hard_agung,2021-02-20,"@RPRP85 @dinaslhdki @DKIJakarta @aniesbaswedan @BangAriza Bisa gak banjir ngab, klo air dr bogor,depok,bekasi dan tangerang gak lewat jakarta👍"
1363086673530163201,nizarrobby1,2021-02-20,Mo nanya ...tangerang.depok ama bekasi ....jakarta mana ya... Tau nye jakarta doank yg banjir Klo semarang atawa laen nye jauh dah maklum bukan basis bullyan😊😊😊✌✌
1363085455021928449,dedentanuwijaya,2021-02-20,"@OctaPolos @aniesbaswedan @DKIJakarta @BangAriza @DinasSDAJakarta @dinaslhdki @humasjakfire @BinaMargaDKI @DinsosDKI1 @dinkesJKT Banjir kali ini bukan Karena daerah lain deh om, Bogor dan Depok aman aman aja  https://t.co/DmBeDmDOUC"
1363085141900427264,nahdaalfi,2021-02-20,Beberapa titik di Depok kena banjir karna curah hujan yang tinggi sejak tengah malam kemarin. Stay safe semuanya.
1363084437668397056,arbemarjo1,2021-02-20,"@PDI_Perjuangan yg d Jakarta, kok baru sadar @aniesbaswedan begitu 😁 Menurut sang GUBERNUR, banjir di Jakarta akibat limpahan air dari Bogor dan Depok (@KompasTV sore ini) Menurut aku, banjir di Jakarta krn AIR (hujan). Andai tidak hujan, Jakarta pasti tdk banjir. 🤣🤣😂😂"
1363082708369371139,merrmagda,2021-02-20,"Alasan pindah ke Depok? Jenuh kena banjir di Jakarta. Cengkareng-Tanjung Priuk-Lenteng Agung. Cuma Lenteng aja yg bebas banjir. Akhirnya bablas ke Depok. Lagi mikir,  masa tua kelak di kaki Gunung Salak, Bogor, kayaknya asik juga🤔  https://t.co/bdeUxZAQ13"
1363082067811184640,pekalongan_info,2021-02-20,"Puluhan ikan keting masuk ke sebagian rumah akibat banjir di desa Depok kec Siwalan, Kab.Pekalongan.  Ada yang mau nyerok? 😂 ⠀ Via @ImenUbaidillah #pekalonganinfo  https://t.co/nQvCrJOVY1"
1363081725782290432,twjaj7783,2021-02-20,Anies Sebut Limpahan Air Bogor dan Depok Penyebab Banjir DKI   Alasannya orang pinter keblinger 😂😂🤭  Solusinya apa bambang..?  https://t.co/QE33yfKGyU
1363081668010016775,totosalehl,2021-02-20,"@AgustinusAng @kompascom Secara UU presiden punya pluang bsar benahi banjir krna bisa benahi banyak daerah penyangga Jkt  spt Cianjur puncak Bogor,Depok Pmbabatan hutan kawasan puncak jalan terus mau bikin waduk di puncak dan Depok bullshith belaka satu hal yg sngat mnonjol presiden ini not a real leader"
1363080939459416070,arbemarjo1,2021-02-20,"Apa yg Pak @aniesbaswedan sampaikan benar. Menurut beliau, banjir di Jakarta akibat limpahan air dari Bogor dan Depok. (😁) Menurut aku, banjir di Jakarta krn AIR (hujan). Andai tidak hujan, Jakarta pasti tdk banjir. (😄🤣) Nanti Pak Anies bisa dapat penghargaan lagi deh! 🤣😂🤣"
1363080855103635456,detikcom,2021-02-20,Hujan yang mengguyur Depok dini hari hingga siang tadi sebabkan 3 rumah di Cimanggis tertimbun longsor. Tidak ada korban jiwa dalam kejadian ini.  https://t.co/77AfJ2y6Nm
1363080786186883075,yradianto,2021-02-20,Bajay² ini udah gak bisa ngeles lagi.. 🏳️🏳️🏳️  Sementara Anies masih ngeles banjir akibat limpahan dari Bogor dan Depok.. 😎😎😎  📽️ @Joshimacastillo  https://t.co/TKdMv58aWY
1363080602849738752,deekriant,2021-02-20,"@wlfdeersh Itu rumahku yg banjir tek di karawang :"""" Depok aman kan tek? Khawatir aku lagi banyak daerah yg kebanjiran 😭"
1363080102691541000,ferrymaitimu,2021-02-20,"Anies sendiri sepertinya tidak mau menjawab wawancara TV secara langsung tentang banjir di Jakarta ini. Wakilnya Riza Patria yang di dorong untuk menjawab pertanyaan dari TV berita sore ini. Bisa jadi kalo di tanya, Anies akan berkelit lagi salahkan Bogor dan Depok. :)"
1363078729795129345,zoelfick,2021-02-20,@danrem @ezkisuyanto @vaiyo @ndorokakung @datuakrajoangek @motulz @ikitita @nety_rusi @ulinyusron @bucin @kangdede78 @Paltiwest Bogor dengan Depok terus jadi tersangka setiap banjir. 🙆
1363077597442105346,ferrymaitimu,2021-02-20,Mohon @aniesbaswedan tidak menyalahkan banjir yang terjadi di Jakarta karena kiriman air dari Bogor dan Depok. Ini pernyataan yang lari dari tanggung jawab. Gimana penanganan saluran air/normalisasi di DKI Jakarta sendiri? Ketika turun hujan di DKI Jakarta gimana penanganannya?
1363077464637906946,jabarnewss,2021-02-20,DPUPR Depok Terjunkan Satgas Untuk Tangani Banjir Dan Longsor Di Sejumlah Titik 👇  https://t.co/5e1xMfLZUF  #jabarnews #beritalokal #beritahiperlokal #harianjabar #beritajabar #beritajawabara #jawabarat #jabar #dpuprdepok #terjunkansatgas #tanganibanjir #longsor #sejumlahtitik  https://t.co/a22hUZldOl
1363077024558895104,yuniboement,2021-02-20,"Yg mendukung Anies jg jgn mudah kepancing.  Emang nyatanya banjir.  Bukan cm DKI...Depok, Tangerang, Bekasi jg banjir. Jd gak mungkin DKI gak banjir.  Klo kita gak bs bantu materi, minimal do'a.  Nanggepin buzzeRp gak ada habisnya. Yg ada ngabisin waktu."
1363075434607443969,kronologi_id,2021-02-20,Anies: Banjir Jakarta Disebabkan Limpahan Air dari Bogor dan Depok  https://t.co/5SmZLfLaYn
1363074885853925378,anakjalanjajan,2021-02-20,Anies sebut limpahan Bogor dan Depok penyebab banjir? Ngibul mulu nies 🤭  https://t.co/9pxC3zt5hI
1363074517543710724,ngopiiii_,2021-02-20,Anies ngibul mele. Katanya llimpahan air Bogor dan Depok penyebab banjir DKI. Btw Tadi malem pintu air normal lho  https://t.co/Bfuy2MX0vn
1363074095789846529,sing_ayudewe,2021-02-20,Bukan baru sekali ini Anies sebut limpahan air Bogor dan Depok penyebab banjir DKI. Helaaw tadi malam pintu air normal lho Nies  https://t.co/SyaUBBKVXZ
1363072114778013704,belosuki,2021-02-20,@ChusnulCh__ Anies #banjir #BanjirJakarta #banjir2021   Yang salah Bogor sama Depok yahhh...  Hhmmm......
1363070559752486917,d4d4nglh,2021-02-20,"'Bajir Kalsel,  banjir eh... Genangan Jateng,  banjir Bekasi,  Banjir Tangerang,  banjir depok,  bajir Bogor dan banjir DKI semua salah Gubernur anies dalam kebijakan"" itu kata kata penguasa &amp; fans buksn begitu ???"
1363070231569080320,smith_van_ness,2021-02-20,Pagi ngejob nikahan Abis itu ngajuin approval Depok Margo Balik² disambut banjir  Better than ga ngapa²in 🙂
1363069670031466500,oriabdullah1,2021-02-20,"@Ndoro_Raghil @anamjb82 Banjir di Bekasi, Depok, tangerang dan karawang yang lebih ramame Jakarta ada apa yaaa???"
1363066990752014338,arafathsulaiman,2021-02-20,"@CNNIndonesia Mau nanya ini @CNNIndonesia berita nya kok negative melulu sama @aniesbaswedan y?  - Anies Sebut Limpahan Air Bogor dan Depok Penyebab Banjir DKI  https://t.co/uh1yD6YcTo  -Banjir Jakarta, Warga Diminta Gugat Pemprov DKI ke Pengadilan  https://t.co/uBqvu4hTqX"
1363064822313590788,mulyadiharahap_,2021-02-20,Insya Allah cepat surut banjir Jakarta dan warganya sehat selalu. Anies Sebut Limpahan Air Bogor dan Depok Penyebab Banjir DKI  https://t.co/2aDwL36uTO
1363064503462629376,misolu,2021-02-20,"banjir kalsel = banjir kalimantan banjir dki, tangerang, depok, bekasi = banjir jakarta"
1363063439699009538,aldhitr,2021-02-20,Gatau ya kalo depok dan tangerang. Gue yang tiap hari bolak balik jakarta bekasi sih rasanya ga ada tuh normalisasi sungai yg bener bener niat.
1363063224166309889,anak_termanu,2021-02-20,"Baru Bangun tidur,berharap Air sudah Surut krena sdh hampir 15 jam.. rupanya P. Anies mengatakan ada syarat lagi untuk banjir bisa surut dalam waktu 6 jam. Masih hitung seberapa besar intensitas curah hujan di Jkt, kiriman dari Depok dll.. #BanjirJakarta   https://t.co/mtOThWP8WM"
1363060751787646978,aldhitr,2021-02-20,"Progress normalisasi sungai mau di jakarta, bekasi, tangerang, depok emang ada yang massive? Kaga, giliran banjir tinggal nyalahin cuaca extrem"
1363059679606185989,krystalude,2021-02-20,"klo udh banjir begini tuh bersyukur bukan org jabodebek, walaupun melipir tangerang, ngekos buat kuliah iya sih di depok tp gak pernah kena banjir alhamdulillah..."
1363059272876134401,3leechoikwon,2021-02-20,@myusuffin @subtanyarl Allhamdulillah depok tempat ku enggak banjir😊
1363058604312383489,tukangkomporin,2021-02-20,Kalo @aniesbaswedan Kondisi Banjir Nyalahin Air Dari Bogor Dan Depok Maka Orang Cikarang Nyalahin Air Dari Jakarta kenapa Air Dari Bogor dan Depok Ga Dibendung Di Jakarta Biar ga Ngalir Ke Bekasi Dan Cikarang #FuckYou
1363058378948272130,echaersya,2021-02-20,"Depok yg gapernah2nya banjir, td dpt laporan kalo banjir.  Cempaka putih yg biasanya langganan tiap taun mau ujan dikit aja lgsg genang, ini bisa kering kerontang ga menggenang sedikit/sebentar pun.  Subhanallah."
1363056490555142149,tribunnews,2021-02-20,Harga Tiket Masuk Taman Herbal Insani Depok Terbaru 2021 untuk Liburan Akhir Pekan    https://t.co/dPGvHaDWbQ   Download aplikasi Tribunnews untuk update berita terbaru    Dapatkan untuk Android:   https://t.co/Nj9uuhpLjy    via @TribunTravel
1363054248590598148,ianspcc,2021-02-20,@iMawarni Kalau buat banjir mungkin bisa saya bantu up namun kalau untuk ngedrop bisa di shelter 🙏  alamat jl setu jatijajar 1 rt 1/4  warung nasi goreng kita deket masjid jami al mujahidin jatijajar tapos depok ian 0887251050  pakaian bisa nanti diserahkan ke pemulung dan yg membutuhkan
1363053324723908610,cekinggita,2021-02-20,@ettaglebova Masih banjir 😅😅. Awet bener. Depok gmn?
1363052061047185409,idcorner,2021-02-20,Video Banjir Rendam Satu Komplek Taman Duta Depok -  https://t.co/mZFZibAuKl  #INDONESIA
1363051078464405505,rusman_sumbayak,2021-02-20,"Air membanjiri DKI Jakarta dar udara, Bogor dan Depok tidak perlu dibahas, cara mengatasinya yang penting.  https://t.co/2mUL8lKLrJ"
1363050522576441350,harian_jogja,2021-02-20,Anies Sebut Target Banjir 6 Jam Surut Terkendala Kiriman Air dari Bogor dan Depok  https://t.co/UOLSIEvT2X #beritajogja #jogja #jogjaistimewa  https://t.co/pVORxhsEfk
1363050316007047168,kunuuziljannah,2021-02-20,"Anda capek dengan banjir di jakarta?  Segera jual rumah anda yang sering terkena banjir,  pindahlah ke depok atau bogor yang tidak banjir 😁"
1363049045774667778,andit002,2021-02-20,Depok bogor aman banjir sodara2
1363048495737835530,armanraharjoe,2021-02-20,ampun pak gubernuuuur....dari dulu klo jakarta banjir pasti yg disalahin depok bogor...kabar sungai jakarta gimana pak??? udah siap nampung air blm???
1363048437592195073,bangbekok,2021-02-20,"@GKwarrior_17 bener bgt, dan yg banjir bukan cmn jakarta, tapi tangerang bekasi dan depok"
1363047227246006272,titikhondajazz,2021-02-20,"serius nanya nih bagi yang melihat ini tulisan , jauhan mana jarak dari salemba ke hutan UI depok sama dari salemba ke PIK 2 (pulau reklamasi) ???   kalo naik sepeda  makasih , oke deh sayang"
1363046037460410369,mchiell,2021-02-20,"Kritik sangat boleh. Tapi jgn sampai dalam hati berharap banjir makin parah cuma demi politik. Sebelahnya juga, jgn diem2 seneng Tangerang, Depok, Bekasi, Jateng banjir juga cuma buat membela junjungan."
1363045348030095363,susetyo_haris,2021-02-20,Limpahan dari nenek elo nies...di bogor mendung doang gak hujan.   Anies Sebut Limpahan Air Bogor dan Depok Penyebab Banjir DKI  https://t.co/W21WUObhMC
1363044557928214528,pedomanrakyat,2021-02-20,"Banjir Jakarta, Gubernur Anies Sebut Limpahan Air Bogor dan Depok Jadi Penyebab  https://t.co/XWc7Av5BRz"
1363043850537689089,merdekadotcom,2021-02-20,"Hampir 100 KK di Cimanggis Depok Kebanjiran, Satu Warga Dievakuasi karena Covid-19: Lebih dari 200 jiwa yang ada di dua perumahan di Cimanggis Depok terdampak banjir. Mereka tinggal di RT 11/RW 13 Mekarsari Cimanggis dan Kenari Residence RT 15/RW 13…  https://t.co/UBT391BwRF"
1363043797920141314,amalpribadi2,2021-02-20,"Sulit dech banjir cepat surut karena Normalisasi sdh di ganti jadi Naturalisasi....main kata, makna berubah, bencana akan tiba...bisa jadi banjir akan selesai setelah 2 Minggu jika di Bogor dan Depok hujan tinggi, kasihan warga Jakarta...Sabaaaaar !!"
1363043668207132677,frncsxvr1907,2021-02-20,@MichaelRaynaldi Depok tempat gue aman brow. Ga pernah banjir. Cuma di bbrp titik depok aja. Cuma area depok gue yg lebih tinggi dr bbrp area depok lainnya
1363043264308207622,wartakotalive,2021-02-20,"Depok Juga Diterjang Banjir Seperti di Jakarta, Antara Lain di Perum Bukit Cengkeh 2 dan Taman Duta    https://t.co/49JMtvOXXL   Download aplikasi Tribunnews untuk update berita terbaru    Dapatkan untuk Android:   https://t.co/AEVHDGdHUB    lewat @wartakotalive"
1363043161317076994,lelembutputih,2021-02-20,@AlcoholSwab999 @Dennysiregar7 @aniesbaswedan @GeiszChalifah Trus knp normalisasi gk dilanjutkan malahan berseberangan sm program pemerintah pusat. Trus gini salahin presiden. Jelas dr awal pak JKW minta terusin normalisasi dan pembebasan lahan di sudetan depok! Halo..kok malahan mbahlelo...mikir!
1363042803866079234,ratnowistu,2021-02-20," https://t.co/dKvge0jeNs : Depok Kebanjiran, Warga: Danau Juanda Meluap Gak Seperti Biasanya  https://t.co/YqtK1Ld7YY"
1363042795137753088,ratnowistu,2021-02-20, https://t.co/dKvge0jeNs : Komplek Taman Duta Depok Terendam Banjir hingga 1 Meter  https://t.co/bZhbfCfWi5
1363042546436382720,amiralhaq3,2021-02-20,"@aniesbaswedan @DKIJakarta @BangAriza @DinasSDAJakarta @dinaslhdki @humasjakfire @BinaMargaDKI @DinsosDKI1 @dinkesJKT Saran : carilah daerah yg paling tinggi banjirnya, disitulah titik terendah, disanalah buatlah resapan air (waduk/lahan hijau). Air yg dari bogor/depok buatlah rivert mengarah ke waduk/resapan."
1363042433626370053,prodygeer,2021-02-20,tapi jaman Belanda di Depok ada banyak setu. Sekarang di Depok banyak perumahan
1363042414185701383,lelembutputih,2021-02-20,@AlcoholSwab999 @SonyTriYantoH1 @yusuf_dumdum Trus knp normalisasi gk dilanjutkan malahan berseberangan sm program pemerintah pusat. Trus gini salahin presiden. Jelas dr awal pak JKW minta terusin normalisasi dan pembebasan lahan di sudetan depok! Halo..kok malahan mbahlelo...mikir!
1363042201790386178,lchanneljkt,2021-02-20,"Situasi banjir di Perumahan Taman Duta, Cisalak, Depok @CNNIndonesia   https://t.co/LbNgasAVmM"
1363042038455754754,galihprabawa,2021-02-20,"Oh iya ada fakta menarik. Jadi, tadi pagi pas perjalanan Depok-Bogor, di jalan Djuanda itu banjir. Air meluap dari arah jalan tol baru itu. Pemandangan yang lumayan langka setelah nyaris 10 tahun bolak-balik di jalan itu."
1363040932279427073,lelembutputih,2021-02-20,@NoahJdAhmad1 @HermanAlimin @yusuf_dumdum Trus knp normalisasi gk dilanjutkan malahan berseberangan sm program pemerintah pusat. Trus gini salahin presiden. Jelas dr awal pak JKW minta terusin normalisasi dan pembebasan lahan di sudetan depok! Halo..kok malahan mbahlelo...mikir!
1363040825886658563,elsyfebriana4,2021-02-20,depok juga banjir nih. temanku ada yang post sampai ijasah sd smp smk kerendem banjir kasian jadinya. banjir dimana2 bukan di jakarta doang eee dasar buzzerrp
1363040740939472904,lelembutputih,2021-02-20,@Elang_Receh @yusuf_dumdum Trus knp normalisasi gk dilanjutkan malahan berseberangan sm program pemerintah pusat. Trus gini salahin presiden. Jelas dr awal pak JKW minta terusin normalisasi dan pembebasan lahan di sudetan depok! Halo..kok malahan mbahlelo...mikir!
1363040553361838089,lelembutputih,2021-02-20,@NuraNur64786982 @yusuf_dumdum Trus knp normalisasi gk dilanjutkan malahan berseberangan sm program pemerintah pusat. Trus gini salahin presiden. Jelas dr awal pak JKW minta terusin normalisasi dan pembebasan lahan di sudetan depok! Halo..kok malahan mbalelo...mikir!
1363040199043739658,lelembutputih,2021-02-20,@NopiPutra2 @hadifianwidjaja @NuraNur64786982 @yusuf_dumdum Trus knp normalisasi gk dilanjutkan malahan berseberangan sm program pemerintah pusat. Trus gini salahin presiden. Jelas dr awal pak JKW minta terusin normalisasi dan pembebasan lahan di sudetan depok! Halo..kok malahan mbahlelo...mikir!
1363039958542340098,ahmadnormaulana,2021-02-20,"Jalan Raya Juanda Depok Tergenang Banjir, Arus Lalu Lintas Macet  https://t.co/uY6yi6bMRE  https://t.co/kDGOzPYBJY"
1363039702647861248,liputan6dotcom,2021-02-20,"Jalan Raya Juanda Depok Tergenang Banjir, Arus Lalu Lintas Macet  https://t.co/wcFxcJzp5c"
1363039370161217539,slingingslayser,2021-02-20,"@moonsharery @Indonesi4ku @GSuzli @dr_bluesfc @maxwalden_ Depok nya jgn ambil yg daerah Cimanggis/pinggiran deket Jakarta itu banjir, kalo gw di Depok timur daerah Sukmajaya"
1363038705422753796,rewrehh,2021-02-20,"23th tinggal Citayam, yang sampe sekarang gak tau masuknya daerah Bogor/ Depok, tapi Puji Tuhan gak pernah kena banjir🙏"
1363038419266326529,ramboetz,2021-02-20,"Ini makin goblok. Yg jadi bajer kok rata2 kok ngaco mikirnya ya. Aliran air tu dr atas ke bawah. Kalo Bogor dan Depok luber, Jakarta kelelep. Bogor dan Depok siaga 4, Jakarta banjir ya bisa aja malih krn Jkt lbh rendah. Hadeuh."
1363038247983734785,depokinfo_,2021-02-20,"#News: Hujan Disertai Angin, Ini Titik Banjir di Wilayah Depok  https://t.co/JSf4qT1io5 | Depok News"
1363038246742024193,theblekeh,2021-02-20,Sabar ya temen-temen di Bogor dan Depok. Mari kita tetap berkepala dingin selalu.  Anies Sebut Limpahan Air Bogor dan Depok Penyebab Banjir DKI  https://t.co/AIXeislW9E
1363038189728849921,ahmadnormaulana,2021-02-20,Video Banjir Rendam Satu Komplek Taman Duta Depok  https://t.co/72zrCxGWxV  https://t.co/QNvhXwI86E
1363037984807772163,densatjo,2021-02-20,Perubahan lahan di kawasan bojong gd + depok yg makin meningkatkan debit limpahan ujan ke kali² yg bermuara di jkt berpqsangan dgn lahan2 negara penampung banjir alami udah pada punah diembat negara. Banjir adalah kepastian
1363037699762839558,ambigram_agung,2021-02-20,@v_yongki Depok 1 banjir ga?
1363036363608625152,depoknews,2021-02-20,"Hujan Disertai Angin, Ini Titik Banjir di Wilayah Depok  https://t.co/jmrVJX2jbU"
